replay_row_index,dataset_row_index,model_index,split_id,participant_id,ml_row_id,true_label,eeg_abs_alpha_central,eeg_abs_alpha_central_delta_base,eeg_abs_alpha_frontal,eeg_abs_alpha_frontal_delta_base,eeg_abs_alpha_occipital,eeg_abs_alpha_occipital_delta_base,eeg_abs_alpha_parietal,eeg_abs_alpha_parietal_delta_base,eeg_abs_alpha_temporal,eeg_abs_alpha_temporal_delta_base,eeg_abs_beta_central,eeg_abs_beta_central_delta_base,eeg_abs_beta_frontal,eeg_abs_beta_frontal_delta_base,eeg_abs_beta_occipital,eeg_abs_beta_occipital_delta_base,eeg_abs_beta_parietal,eeg_abs_beta_parietal_delta_base,eeg_abs_beta_temporal,eeg_abs_beta_temporal_delta_base,eeg_abs_delta_central,eeg_abs_delta_frontal,eeg_abs_delta_occipital,eeg_abs_delta_parietal,eeg_abs_delta_temporal,eeg_abs_highbeta_central,eeg_abs_highbeta_frontal,eeg_abs_highbeta_occipital,eeg_abs_highbeta_parietal,eeg_abs_highbeta_temporal,eeg_abs_theta_central,eeg_abs_theta_central_delta_base,eeg_abs_theta_frontal,eeg_abs_theta_frontal_delta_base,eeg_abs_theta_occipital,eeg_abs_theta_occipital_delta_base,eeg_abs_theta_parietal,eeg_abs_theta_parietal_delta_base,eeg_abs_theta_temporal,eeg_abs_theta_temporal_delta_base,eeg_frontal_alpha_asymmetry_f4_minus_f3,eeg_fz_theta_abs,eeg_fz_theta_rel,eeg_hjorth_activity_central,eeg_hjorth_activity_frontal,eeg_hjorth_activity_occipital,eeg_hjorth_activity_parietal,eeg_hjorth_activity_temporal,eeg_hjorth_complexity_central,eeg_hjorth_complexity_frontal,eeg_hjorth_complexity_occipital,eeg_hjorth_complexity_parietal,eeg_hjorth_complexity_temporal,eeg_hjorth_mobility_central,eeg_hjorth_mobility_frontal,eeg_hjorth_mobility_occipital,eeg_hjorth_mobility_parietal,eeg_hjorth_mobility_temporal,eeg_line_length_central,eeg_line_length_frontal,eeg_line_length_occipital,eeg_line_length_parietal,eeg_line_length_temporal,eeg_mav_central,eeg_mav_frontal,eeg_mav_occipital,eeg_mav_parietal,eeg_mav_temporal,eeg_mean_power_central,eeg_mean_power_frontal,eeg_mean_power_occipital,eeg_mean_power_parietal,eeg_mean_power_temporal,eeg_median_power_central,eeg_median_power_frontal,eeg_median_power_occipital,eeg_median_power_parietal,eeg_median_power_temporal,eeg_ratio_alpha_beta_central,eeg_ratio_alpha_beta_frontal,eeg_ratio_alpha_beta_occipital,eeg_ratio_alpha_beta_parietal,eeg_ratio_alpha_beta_temporal,eeg_ratio_theta_alpha_central,eeg_ratio_theta_alpha_frontal,eeg_ratio_theta_alpha_occipital,eeg_ratio_theta_alpha_parietal,eeg_ratio_theta_alpha_temporal,eeg_ratio_theta_beta_central,eeg_ratio_theta_beta_frontal,eeg_ratio_theta_beta_occipital,eeg_ratio_theta_beta_parietal,eeg_ratio_theta_beta_temporal,eeg_rel_alpha_central,eeg_rel_alpha_frontal,eeg_rel_alpha_occipital,eeg_rel_alpha_parietal,eeg_rel_alpha_temporal,eeg_rel_beta_central,eeg_rel_beta_frontal,eeg_rel_beta_occipital,eeg_rel_beta_parietal,eeg_rel_beta_temporal,eeg_rel_delta_central,eeg_rel_delta_frontal,eeg_rel_delta_occipital,eeg_rel_delta_parietal,eeg_rel_delta_temporal,eeg_rel_highbeta_central,eeg_rel_highbeta_frontal,eeg_rel_highbeta_occipital,eeg_rel_highbeta_parietal,eeg_rel_highbeta_temporal,eeg_rel_theta_central,eeg_rel_theta_frontal,eeg_rel_theta_occipital,eeg_rel_theta_parietal,eeg_rel_theta_temporal,eeg_rms_central,eeg_rms_frontal,eeg_rms_occipital,eeg_rms_parietal,eeg_rms_temporal,eeg_spectral_entropy_central,eeg_spectral_entropy_frontal,eeg_spectral_entropy_occipital,eeg_spectral_entropy_parietal,eeg_spectral_entropy_temporal,eeg_ssc_central,eeg_ssc_frontal,eeg_ssc_occipital,eeg_ssc_parietal,eeg_ssc_rate_central,eeg_ssc_rate_frontal,eeg_ssc_rate_occipital,eeg_ssc_rate_parietal,eeg_ssc_rate_temporal,eeg_ssc_temporal,eeg_var_central,eeg_var_frontal,eeg_var_occipital,eeg_var_parietal,eeg_var_temporal,eeg_zero_crossings_central,eeg_zero_crossings_frontal,eeg_zero_crossings_occipital,eeg_zero_crossings_parietal,eeg_zero_crossings_rate_central,eeg_zero_crossings_rate_frontal,eeg_zero_crossings_rate_occipital,eeg_zero_crossings_rate_parietal,eeg_zero_crossings_rate_temporal,eeg_zero_crossings_temporal
10,180,0,within_sub-001_holdout01,sub-001,eeg_row-000208,low_1_2_3,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.53813576600000002,0,0.19096169700000001,0,0,0,0,0,1.9649854259999999,2.4304422840000002,2.163903914,2.2947662690000001,2.2384207730000001,0.30704236800000001,0.24692660799999999,0.25649872000000001,0.26520692200000001,0.26479078499999997,2.086e-06,2.6850000000000001e-06,2.6989999999999999e-06,2.018e-06,2.7070000000000001e-06,6.888e-06,1.1046999999999999e-05,1.0163000000000001e-05,7.3860000000000001e-06,9.713e-06,0,0,0,0,0,0,0,0,0,0,1.113826819,1.7907818440000001,1.5461126089999999,1.189887422,0.82824916900000001,1.1129123089999999,2.228235535,1.2689109350000001,1.5784064339999999,3.762554927,1.239591578,3.9902837390000001,1.9618791950000001,1.8781259619999999,3.1163329900000001,0.18607368599999999,0.10084111900000001,0.152946624,0.114002293,0.075204612000000004,0.16705800500000001,0.056311224999999999,0.098923339999999998,0.095809309999999995,0.090799502000000004,0.29600149599999998,0.51866807199999998,0.46044171699999997,0.50464100599999995,0.43824760699999998,0.023910684000000001,0.010627395,0.011045119000000001,0.018311034,0.014337203,0.20708369600000001,0.22469776499999999,0.19407564399999999,0.17994195299999999,0.28296148500000001,8.7860000000000002e-06,1.5897999999999999e-05,1.3416e-05,1.0037999999999999e-05,1.3555e-05,0.81502260100000001,0.71828971200000002,0.72391698299999996,0.72621488199999995,0.74132476400000002,138.66666666699999,139.714285714,129,142.66666666699999,0.185383244,0.186783804,0.172459893,0.19073083800000001,0.18816844899999999,140.75,0,0,0,0,0,72.666666667000001,65.714285713999999,66.5,69.333333332999999,0.097018247000000002,0.087736028999999993,0.088785047000000006,0.092567867999999998,0.104138852,78
11,122,0,within_sub-001_holdout01,sub-001,eeg_row-000144,high_4_5_6,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-1.172103659,0,0.160525946,0,0,0,0,0,1.7759843049999999,2.2161049180000001,1.9754623410000001,1.8664312599999999,2.0093794699999998,0.32154006800000001,0.255509076,0.28051902000000001,0.30602087900000002,0.274529099,2.3489999999999999e-06,2.9270000000000001e-06,2.7769999999999998e-06,2.3860000000000001e-06,2.7769999999999998e-06,7.3490000000000003e-06,1.1375e-05,9.6460000000000005e-06,7.7770000000000002e-06,9.6579999999999997e-06,0,0,0,0,0,0,0,0,0,0,2.3431183359999999,1.104885914,0.77785885899999996,1.6096439,1.477216477,0.428639192,2.0476439590000002,0.82508189399999998,0.399815849,1.252552562,1.00435235,2.2624129669999999,0.64179726000000004,0.64356114200000003,1.850291283,0.39382094000000001,0.13503989699999999,0.19391671499999999,0.34727842599999997,0.22548391100000001,0.16807556600000001,0.122220671,0.249295502,0.21574860500000001,0.15264107499999999,0.172426463,0.37285395799999999,0.27351067600000001,0.17172061199999999,0.25757714700000001,0.016490593000000001,0.016014436,0.017891333999999998,0.019787053999999998,0.011528541999999999,0.16880708899999999,0.27651363000000001,0.15999716999999999,0.138847419,0.28243045100000003,9.3940000000000002e-06,1.5438999999999999e-05,1.2867000000000001e-05,1.0097e-05,1.2921e-05,0.79854899800000001,0.77002543300000004,0.83271378100000004,0.81520563599999996,0.811730811,135.33333333300001,136.14285714299999,139.5,130.33333333300001,0.18092691599999999,0.182009167,0.18649732599999999,0.17424242400000001,0.17346256700000001,129.75,0,0,0,0,0,70.666666667000001,67.428571429000002,73.5,73.666666667000001,0.094348020000000005,0.090024795000000005,0.098130840999999996,0.098353360000000001,0.094793057,71
12,84,0,within_sub-001_holdout01,sub-001,eeg_row-000106,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.38049750399999999,0,0.14225611599999999,0,0,0,0,0,1.7909158540000001,1.8934349640000001,1.7237079660000001,1.8746685329999999,2.0240662559999998,0.32937629299999999,0.31560252100000002,0.32864707100000001,0.31823079599999998,0.28822309499999998,2.4030000000000001e-06,2.773e-06,2.6730000000000001e-06,2.3549999999999999e-06,2.683e-06,7.5039999999999996e-06,9.1849999999999993e-06,8.2830000000000001e-06,7.9449999999999993e-06,9.9720000000000004e-06,0,0,0,0,0,0,0,0,0,0,0.62991147700000005,1.0552402350000001,0.44100890999999998,0.77834406899999997,0.77383037300000002,1.252789685,1.034179253,1.939979192,1.433196592,2.8638309199999998,0.789146601,1.091307558,0.85554810800000003,1.1155200670000001,2.2161193479999999,0.16424797299999999,0.194737248,0.127680563,0.146332246,0.13035897799999999,0.26074770600000002,0.18454304699999999,0.28951923699999998,0.18800457500000001,0.168459371,0.28825060699999999,0.310590651,0.23453636899999999,0.37642093700000001,0.22533367900000001,0.027448362,0.026527269999999999,0.021456284999999999,0.019548800000000002,0.019178865,0.205768166,0.20139322200000001,0.247697636,0.209722876,0.37332607200000001,9.4199999999999996e-06,1.1824999999999999e-05,1.0257e-05,9.9720000000000004e-06,1.2391999999999999e-05,0.82036711799999995,0.82120195299999998,0.83618653399999998,0.81531437100000004,0.78371604699999997,138.66666666699999,143.57142857100001,139.5,136,0.185383244,0.191940413,0.18649732599999999,0.18181818199999999,0.18215240599999999,136.25,0,0,0,0,0,74,68.285714286000001,72,71.666666667000001,0.098798397999999996,0.091169178000000003,0.096128170999999998,0.095683133000000004,0.089452603000000006,67
13,127,0,within_sub-001_holdout01,sub-001,eeg_row-000149,low_1_2_3,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.255217425,0,0.269069846,0,0,0,0,0,1.8673169199999999,2.0207597060000002,1.7755965890000001,1.8871517369999999,1.8441481710000001,0.32864842300000002,0.29367371599999997,0.30905634399999998,0.31550753300000001,0.30564767900000001,1.846e-06,2.4159999999999998e-06,2.4329999999999998e-06,1.753e-06,2.3910000000000001e-06,5.66e-06,8.3489999999999992e-06,8.1810000000000001e-06,5.6790000000000002e-06,7.8129999999999996e-06,0,0,0,0,0,0,0,0,0,0,0.89527132300000001,0.97423266600000002,1.4870970160000001,1.315489331,0.91681067500000002,1.266350595,1.368556455,1.0822771390000001,1.649881138,0.86931210299999995,1.1337273729999999,1.333292403,1.6094511039999999,2.1704010349999998,0.79699461599999999,0.19232102000000001,0.17904798699999999,0.26047852500000002,0.20221618599999999,0.20938278599999999,0.214818698,0.18378359999999999,0.175159066,0.153719366,0.22838170599999999,0.19925426900000001,0.286044719,0.20544090500000001,0.184550614,0.269787106,0.040405773999999998,0.027244679000000001,0.017272918000000002,0.020326490999999999,0.020957889,0.24354583799999999,0.245037278,0.28190995299999999,0.33363267099999999,0.18201898999999999,7.1840000000000002e-06,1.0535e-05,1.0274e-05,7.0119999999999999e-06,1.0044000000000001e-05,0.846336486,0.80909405999999995,0.806169248,0.78783815999999995,0.82573997099999996,145.66666666699999,141.57142857100001,142.5,144.66666666699999,0.19474153299999999,0.189266616,0.190508021,0.19340463499999999,0.180147059,134.75,0,0,0,0,0,78.333333332999999,69.571428570999998,68,72.333333332999999,0.10458389,0.092885752000000002,0.090787717000000004,0.096573208999999993,0.10046729,75.25
14,63,0,within_sub-001_holdout01,sub-001,eeg_row-000076,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.89176124599999995,0,0.28671661500000001,0,0,0,0,0,1.695421595,1.85487282,1.733442508,1.774427658,2.0509786330000002,0.36468263299999998,0.32126576600000001,0.31800843699999998,0.33400650599999998,0.283436305,2.678e-06,2.9790000000000002e-06,2.9720000000000001e-06,2.4320000000000002e-06,2.898e-06,7.4710000000000001e-06,9.6569999999999992e-06,9.302e-06,7.2980000000000003e-06,1.0617e-05,0,0,0,0,0,0,0,0,0,0,0.32202457899999998,0.55556598800000001,0.84283366699999995,0.46933966100000002,0.68799797299999998,1.4988524030000001,1.9375594700000001,1.3730077430000001,1.680784421,2.1190048469999998,0.48266731400000001,1.076442141,1.157217151,0.788858791,1.457871039,0.10767588,0.120629769,0.19317038,0.147609612,0.117190685,0.33437161900000001,0.217129507,0.22919158000000001,0.31450487700000002,0.17033580000000001,0.28116293399999998,0.31013425999999999,0.20487955699999999,0.19496659199999999,0.36299852500000002,0.030333809,0.025334895999999999,0.015797049000000001,0.032719831999999997,0.018464152000000001,0.16139025100000001,0.233727352,0.26522442699999998,0.24809993699999999,0.24832762999999999,9.4159999999999993e-06,1.2368000000000001e-05,1.1861e-05,9.5400000000000001e-06,1.3488e-05,0.83448172799999998,0.81770816000000002,0.82352893800000004,0.86681708599999996,0.78899951400000001,147,140.14285714299999,132.5,141.33333333300001,0.196524064,0.18735676100000001,0.177139037,0.18894830700000001,0.19151069500000001,143.25,0,0,0,0,0,85.666666667000001,73.714285713999999,74.5,82,0.114374722,0.098416936999999996,0.099465954999999995,0.109479306,0.083444592999999997,62.5
15,32,0,within_sub-001_holdout01,sub-001,eeg_row-000033,high_4_5_6,0,-0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,-0,-0.33684753299999998,0,0.19047204400000001,0,1.0000000000000001e-09,0,0,0,1.857858054,2.3939073020000001,2.1728840759999999,2.0851941869999999,2.2525067710000002,0.31128431499999998,0.231470175,0.231570522,0.25356427500000001,0.24625045600000001,2.588e-06,3.2849999999999999e-06,3.3289999999999998e-06,2.632e-06,3.1049999999999999e-06,7.9540000000000004e-06,1.4622e-05,1.3849000000000001e-05,1.0152e-05,1.219e-05,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0.99505611199999999,1.6561357590000001,1.9844117429999999,1.701763154,1.1243968120000001,1.2823380259999999,2.7646078709999999,0.92951322999999997,1.423617261,1.6799048700000001,1.2759982910000001,4.5785659550000002,1.844536969,2.4226594000000001,1.8888796800000001,0.179972998,0.095378610000000003,0.20792624700000001,0.17366161199999999,0.13276056,0.18086718500000001,0.057591058000000001,0.104779791,0.10204805,0.11807269300000001,0.24262510200000001,0.48991121799999998,0.40754457599999999,0.35537722799999999,0.41494595299999998,0.021934786000000001,0.0086290529999999994,0.0071728809999999999,0.010131041,0.011513318999999999,0.23078621899999999,0.26368445499999998,0.193270198,0.24722766800000001,0.223025111,1.0652000000000001e-05,2.0775999999999999e-05,1.8734000000000001e-05,1.3658999999999999e-05,1.6181e-05,0.79346078499999995,0.68103312500000002,0.72153991900000003,0.72613944100000005,0.69880313800000005,143.33333333300001,136,118,132.66666666699999,0.19162210299999999,0.18181818199999999,0.157754011,0.17736185400000001,0.18248663100000001,136.5,0,1.0000000000000001e-09,0,0,0,84.666666667000001,62.428571429000002,60.5,57,0.113039608,0.083349227999999997,0.080774366,0.076101469000000005,0.091121494999999997,68.25
16,24,0,within_sub-001_holdout01,sub-001,eeg_row-000025,low_1_2_3,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,-0.26589939800000001,0,0.19543835800000001,0,0,0,0,0,1.7043855990000001,2.240786419,2.03473484,1.9976968429999999,2.0517863940000001,0.36635511799999998,0.25870979799999999,0.26717096899999998,0.28949190200000002,0.282774476,2.8420000000000001e-06,3.1609999999999999e-06,3.0970000000000002e-06,2.3769999999999999e-06,3.061e-06,7.5560000000000002e-06,1.1882000000000001e-05,1.0967e-05,7.6079999999999998e-06,1.0448999999999999e-05,0,0,0,0,0,0,0,0,0,0,0.51111599699999999,1.4715146299999999,1.405017228,0.99202958299999999,0.91217952099999999,1.6124615449999999,3.322153804,2.105116717,2.405525398,2.3354235999999999,0.82415488999999997,4.8885979260000001,2.9577252550000002,2.3863523560000002,2.1303255800000001,0.14348384,0.109365981,0.16828884799999999,0.14356508200000001,0.129483874,0.28072657000000001,0.074322048000000002,0.119777071,0.144718549,0.14194999,0.23468523599999999,0.32796989500000001,0.24491442699999999,0.24405795599999999,0.301562255,0.026352126999999999,0.011120856,0.012536336,0.012587571000000001,0.015516734000000001,0.231362175,0.36333061,0.35426766700000001,0.34534945099999997,0.302399694,9.6530000000000006e-06,1.7295e-05,1.4785e-05,1.0645000000000001e-05,1.3791999999999999e-05,0.83294016599999998,0.72879459700000004,0.747798509,0.76321044800000004,0.76502234400000002,150.66666666699999,143.42857142899999,133,141.33333333300001,0.20142602500000001,0.191749427,0.17780748699999999,0.18894830700000001,0.190508021,142.5,0,0,0,0,0,89.666666667000001,67.714285713999999,75,82,0.11971517600000001,0.090406256000000004,0.10013351099999999,0.109479306,0.095126836000000006,71.25
17,142,0,within_sub-001_holdout01,sub-001,eeg_row-000170,low_1_2_3,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.44291280700000002,0,0.267629748,0,1.0000000000000001e-09,0,0,0,2.1164274270000001,2.778401412,2.8978379790000002,2.8376066600000001,2.5085010859999999,0.28533867200000002,0.19792764199999999,0.18052017400000001,0.200828232,0.22735943,2.1519999999999999e-06,2.9979999999999999e-06,2.6570000000000001e-06,2.2689999999999998e-06,2.8490000000000002e-06,7.0559999999999999e-06,1.5199e-05,1.3327e-05,1.0276e-05,1.1770000000000001e-05,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0.67281945700000001,1.1157192,1.362057474,1.2647069529999999,1.0852489240000001,1.0139281060000001,2.1917164439999999,1.6133276919999999,1.2259494049999999,1.5962265490000001,0.68219055699999998,2.4453401170000002,2.1974450409999999,1.550466736,1.7323031449999999,0.170936694,0.076168849999999996,0.118667998,0.114032958,0.125612794,0.254060271,0.068268835,0.087124074999999995,0.090165518,0.115745606,0.28112133900000003,0.59405564799999999,0.53094654399999996,0.55091574499999996,0.468792351,0.025471509999999999,0.0073953100000000004,0.0062949290000000003,0.010106036000000001,0.011117254,0.173317518,0.16694052100000001,0.19145036700000001,0.139798637,0.20050647699999999,9.6320000000000003e-06,2.3451999999999998e-05,1.9221000000000001e-05,1.4929000000000001e-05,1.6773e-05,0.83546049200000005,0.67299498300000005,0.67875735000000004,0.67699003700000004,0.72361921100000004,143.33333333300001,132.14285714299999,133,141.33333333300001,0.19162210299999999,0.17666157399999999,0.17780748699999999,0.18894830700000001,0.17914438499999999,134,0,1.0000000000000001e-09,0,0,0,76.333333332999999,58.857142856999999,56,64.333333332999999,0.101913663,0.078580965000000003,0.074766355000000007,0.085892301000000004,0.091789051999999996,68.75
18,108,0,within_sub-001_holdout01,sub-001,eeg_row-000130,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,-0.247257216,0,0.17594415499999999,0,0,0,0,0,1.8021908280000001,2.3280492850000001,2.2577407360000001,2.0786064309999999,2.0195335929999998,0.309843064,0.23845978600000001,0.23376714400000001,0.25660592300000001,0.27598314400000001,2.6960000000000001e-06,2.9660000000000001e-06,2.9040000000000001e-06,2.4760000000000001e-06,2.7769999999999998e-06,8.568e-06,1.2077e-05,1.1274000000000001e-05,9.0650000000000005e-06,9.6500000000000008e-06,0,0,0,0,0,0,0,0,0,0,0.61888903799999995,0.96709911100000001,1.0874574699999999,0.73416599500000002,0.74734339800000005,1.2386337169999999,2.996536436,1.311859203,1.570309921,1.8364941349999999,0.76657682999999999,2.8979477230000001,1.426591089,1.152868145,1.372491766,0.162517567,0.075221349000000007,0.13021329400000001,0.118023614,0.12670123999999999,0.26259564699999999,0.077780393000000003,0.119741045,0.160758758,0.169535504,0.254883413,0.49756046199999998,0.45938610200000002,0.40383835600000001,0.36172590900000001,0.012468788,0.0075669639999999998,0.011663344000000001,0.008268961,0.014357656,0.20129973900000001,0.225403513,0.17082150800000001,0.18533365199999999,0.23268608299999999,1.1002000000000001e-05,1.8088999999999999e-05,1.5749000000000001e-05,1.2216e-05,1.3179e-05,0.81279252800000001,0.72557373199999997,0.72954978800000003,0.75161352000000003,0.77292479700000005,128,138,132,129,0.171122995,0.184491979,0.17647058800000001,0.172459893,0.17881016,133.75,0,0,0,0,0,74.333333332999999,67.857142856999999,71,74,0.099243436000000004,0.090596986000000004,0.094793057,0.098798397999999996,0.101802403,76.25
19,123,0,within_sub-001_holdout01,sub-001,eeg_row-000145,low_1_2_3,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36573375200000002,0,0.26091735100000002,0,1.0000000000000001e-09,0,0,0,2.29308975,2.7743719269999998,2.490506688,2.5856508690000002,2.7014616459999998,0.268002929,0.192025896,0.18792066199999999,0.20047846,0.206976931,2.2010000000000002e-06,3.1039999999999998e-06,3.1360000000000001e-06,2.3659999999999999e-06,2.7640000000000001e-06,7.8099999999999998e-06,1.5299999999999999e-05,1.4732000000000001e-05,1.0084e-05,1.1815e-05,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0.57264678700000005,1.332643265,1.665347076,1.445521118,0.81147340499999998,4.198052133,6.9197190439999998,2.3703550120000001,3.1233034220000002,4.8714072320000001,2.4040010650000001,9.2215169810000006,3.9474637869999998,4.5148010559999996,3.9530174140000001,0.059189984000000001,0.032299556,0.099973261999999993,0.071552265000000004,0.047691533000000001,0.103362116,0.024237211000000002,0.060031487000000001,0.049499287000000003,0.058771529000000003,0.47477807,0.62007325099999999,0.53697550100000002,0.56584919300000003,0.55607944499999995,0.015682101,0.0028929519999999999,0.002813103,0.0034581770000000002,0.0059764500000000003,0.24848263700000001,0.223503855,0.23697212300000001,0.223479434,0.23232487900000001,1.0485e-05,2.5550000000000001e-05,2.1841999999999999e-05,1.5406000000000001e-05,1.7618999999999999e-05,0.70656161399999995,0.64008181900000005,0.67322352299999999,0.64888029899999999,0.65737477799999999,148.33333333300001,141.285714286,117,133,0.198306595,0.18888464499999999,0.156417112,0.17780748699999999,0.18783422499999999,140.5,0,1.0000000000000001e-09,0,0,0,74.333333332999999,63.285714286000001,60,69.666666667000001,0.099243436000000004,0.084493610999999996,0.080106809000000001,0.093012906000000006,0.079773030999999994,59.75
20,139,0,within_sub-001_holdout01,sub-001,eeg_row-000164,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,0.166139377,0,0.41765313500000001,0,0,0,0,0,2.0203115760000001,2.3587827309999998,2.2097407850000002,2.465560473,2.163611881,0.31457950499999998,0.23399067200000001,0.220401351,0.23374964600000001,0.26217933199999999,2.052e-06,3.0589999999999998e-06,2.8789999999999999e-06,2.1890000000000001e-06,2.8030000000000001e-06,6.4620000000000001e-06,1.3210000000000001e-05,1.2662e-05,9.0440000000000001e-06,1.0515e-05,0,0,0,0,0,0,0,0,0,0,0.76944042800000001,1.4296510309999999,1.6236035,1.9642655360000001,1.1495161460000001,1.5198216229999999,2.95860732,3.8733894059999998,1.8127825360000001,2.473052225,1.1694122,4.2297760059999998,6.2888485950000002,3.5607862610000001,2.8428134630000002,0.15230981699999999,0.10141963700000001,0.11515779900000001,0.150701527,0.127376501,0.19794881,0.070940135000000001,0.070927291000000003,0.076721566000000005,0.110808796,0.30842933500000003,0.39571237100000001,0.202893661,0.36982757300000002,0.30758204500000003,0.032231084,0.0090358339999999995,0.0061519670000000004,0.012945731,0.016888024000000001,0.23148375299999999,0.300060879,0.446050997,0.27318909699999999,0.31500873800000001,8.2749999999999995e-06,1.8904999999999999e-05,1.7244e-05,1.2576e-05,1.3882e-05,0.82014309399999996,0.73604064199999997,0.72494565099999997,0.74250165999999995,0.77000608100000001,147.33333333300001,134.285714286,116,140,0.196969697,0.179526356,0.15508021399999999,0.18716577500000001,0.18181818199999999,136,0,0,0,0,0,79.333333332999999,60,53,62.666666667000001,0.105919003,0.080106809000000001,0.070761014999999997,0.083667112000000002,0.087783712,65.75
21,165,0,within_sub-001_holdout01,sub-001,eeg_row-000193,low_1_2_3,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,-0.58468702100000003,0,0.21344459599999999,0,1.0000000000000001e-09,0,0,0,1.9872247730000001,2.5361345389999999,2.0764807009999999,2.2226491849999999,2.387055449,0.29554967700000001,0.218058633,0.22762648799999999,0.236485688,0.236733205,2.3740000000000001e-06,3.2090000000000001e-06,3.4319999999999999e-06,2.6390000000000001e-06,2.9009999999999998e-06,8.14e-06,1.4853e-05,1.4484000000000001e-05,1.0784e-05,1.1756999999999999e-05,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,1.022266662,2.312317744,2.6891060219999998,2.740188093,1.6506421019999999,1.445811943,2.2902541510000001,0.746506169,0.72000769399999998,2.4688198579999998,1.478005349,5.2957953120000001,2.0074342340000002,1.972956511,4.0751379999999999,0.16291239900000001,0.087211965000000002,0.215924433,0.203360281,0.11720688999999999,0.159363897,0.037716254999999997,0.080295990999999997,0.074213985999999996,0.071006845999999998,0.32968782400000002,0.58990038899999997,0.470687825,0.482737576,0.43202958200000002,0.019548289999999999,0.0067512470000000002,0.0058138520000000004,0.010734673,0.012242463,0.235540693,0.19973756500000001,0.16118892100000001,0.14642096700000001,0.28936269599999997,1.0444e-05,2.1610000000000001e-05,1.9851999999999999e-05,1.4482e-05,1.6150999999999998e-05,0.78171153599999998,0.67512097699999996,0.71889401799999997,0.69535431700000006,0.70816812900000004,146.66666666699999,131.42857142899999,118,128.66666666699999,0.196078431,0.17570664599999999,0.157754011,0.17201426,0.17479946499999999,130.75,0,1.0000000000000001e-09,0,0,0,74,58,61.5,62.666666667000001,0.098798397999999996,0.077436582000000004,0.082109478999999999,0.083667112000000002,0.088117490000000007,66
